Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
 Nestum Fortified Baby Cereal - Rice Fruits,Nestle ,From 10 to 24 months,Rs 177,"['Nestle Nestum Baby Cereal is a processed mono cereal-based complementary food for babies from 10 to 24 months. Nestle Nestum is free from preservatives, added colours, and flavours. Nestle develops infant nutrition products backed by evolving science and research. Innovation has been at the heart of Nestle since its beginning.\xa0While infants and children have higher requirements of nutrients than adults, Nestum Rice Fruits Baby Cereal helps provide 33% of zinc and 31% of selenium of your baby’s daily needs in 2 serves (1 serve= 30g Nestum + 214.5ml lukewarm water). It is a source of 15 nutrients including vitamins and minerals and contains Vitamin A, zinc, iron and Vitamin C.Optimal Preparation: Careful and hygienic preparation of infant food is most essential for health.\xa0Safety Warnings: This is processed mono-cereal based complementary food for use in specific conditions under medical guidance only. Infant food shall be introduced only (after the age of 6 months up to the age of two years). Infant food should be used only on the advice of a health worker as to the need for its use and the proper method of its use. Infant food is not the sole source of nourishment for an infant. Use prepared feed within half an hour otherwise microbial deterioration may set in. Discard unused feed.Important Notice: Mother’s milk is best for your baby.']"
Dove Rich Moisture Baby Wipes,Baby Dove,50 Pulls,Rs 135,"['What are the best baby wipes- If you ask us, they should shield and soothe babys skin after every diaper change. Extra-mild and non-irritating, Baby Dove Rich Moisture Baby Care Wipes are suitable for using all over - not only on babys bottom but to gently clean delicate hands, face and body, leaving your babys skin feeling soft. If you like baby wipes that leave your little ones skin perfectly clean, as well as moisturised, these Baby Dove baby wipes are really for you. With a dermatologically and pediatrically tested, hypoallergenic and alcohol-free formula, there is no need to look for special newborn baby wipes - Baby Dove Rich Moisture Baby Care Wipes are gentle as water and suitable and safe for your littlest little one as they are created with no parabens, no dyes and no phthalates. And with an easy-to-use pack that stays fresh even after opening, you can easily pull individual baby wipes to get to the action quickly and effectively. So what are you waiting for- Buy it now for your baby!']"
Wonder Pants Xtra Large - 38 Diaper Pants,Huggies,38 pcs,Rs 699,"['Huggies knows that nothing is more important than the comfort and well-being of your little baby. Choosing the best diaper for your baby is an important step in ensuring the comfort of your little one during the day as well as overnight. That is why we have lovingly designed Huggies Wonder Pants for the all-round comfort of your little one.\xa0These diaper pants keep your baby comfortable in the day and help them sleep peacefully at night without any wetness irritating their skin. Their cottony-soft material is gentle on their bum keeping their precious skin perfect. And their revolutionary Dry Touch Sheet pulls the wetness away from the skin of your baby keeping it dry and hygienic for up to 12 hours. If you are looking for safe and gentle care for your little one, stock up your diaper bags and changing tables with Huggies Wonder Pants.']"
 Premium Care Medium - 38 Diaper Pants,Pampers ,38 pcs,Rs 699,"[""New Pampers Premium Pants with cotton-like soft materials is best for your baby's delicate skin. Pampers Premium Pants contain lotion with Aloe Vera and 3 Air Channels which helps your baby's skin breathe. Experience 5 Star comfort with unique added features like wetness indicator which turns yellow to blue indication when you may change and disposal tape which helps you in the easy disposal of the diaper. Pampers is the No. 1 choice of doctors for diapers.\xa0Pampers Premium Pants are available in New-born (NB), S, M, L, XL and XXL sizes.""]"
 Xtra Large - 36 Diaper Pants,Pampers ,36 pcs,Rs 699,"[""These are India's Driest Pants. Let your baby's skin be dry and breathe easy with the airy, soft comfort offered by the Pampers Pants. While other ordinary pants seem dry from outside, Pampers Pants with Magic gel and larger absorbency zone keeps your baby dry from the inside for up to 12 hours.\xa0This diaper is infused with baby lotion, which moisturizes and nourishes your baby's skin and protects it from diaper rash, roughness and irritation. With an outer layer of cotton-like softness, this baby diaper provides intense care to your baby's sensitive skin and protects it effectively from friction rash and redness.\xa0Featuring pant style design, these Pamper diapers are easy to put on your baby and change, which comes as a great help to mothers. Offering complete care and protection, these baby pants will help keep your baby smiling and comfortable at all times. Your baby will laugh and play in the comfort of wearing Pampers pants.""]"
Pants - Extra Absorb Diaper,Mamypoko,Extra Large Size,Rs 1499,"[""MamyPoko Pants Extra Absorb Diapers with crisscross absorbent sheet absorbs 7 glasses of urine and spreads it equally, so there is no fear of heaviness. Its stretchable thigh support prevents gaps between diaper and baby's thigh, hence prevents leakage.""]"
Moisture Rich Jasmine Soap - For Moms,Himalaya,75 g,Rs 55,"['Himalaya FOR MOMS Moisture Rich Jasmine Soap is specially designed for new moms. A rich blend of natural and deeply nourishing ingredients like Extra Virgin Coconut Oil, Cocoa and Mango Butters, this soap will pamper you, leaving your skin feeling soothed and hydrated. The aromatherapy benefits of jasmine rejuvenate the mind, making your bathtime a luxurious experience.']"
Moisture Rich Rose Soap - For Moms,Himalaya,75 g,Rs 55,"['Himalaya FOR MOMS Moisture Rich Rose Soap is specially designed for new moms. A rich blend of natural and deeply nourishing ingredients like Extra Virgin Coconut Oil, Cocoa and MangoButters, this soap will pamper you, leaving your skin feeling soothed and hydrated. The aromatherapy benefits of rose uplift the mind, making your bathtime a luxurious experience.']"
Moisture Rich Jasmine Soap - For Moms,Himalaya,125 g,Rs 70,"['Himalaya FOR MOMS Moisture Rich Jasmine Soap is specially designed for new moms. A rich blend of natural and deeply nourishing ingredients like Extra Virgin Coconut Oil, Cocoa and Mango Butters, this soap will pamper you, leaving your skin feeling soothed and hydrated. The aromatherapy benefits of jasmine rejuvenate the mind, making your bathtime a luxurious experience.']"
Baby Wipes - Gentle Baby,Himalaya Baby,72 pcs Pouch,Rs 184,"[""Himalaya Indian Lotus Aloe Vera Gentle Baby Wipes are mild sufficient to sooth your baby's bottoms when changing a diaper. It can also be used to softly cleanse your baby's skin. The natural ingredients guarantee that baby remains bacteria-free during the day.""]"
Baby Wipes - Fresh,bigbasket,80 pcs,Rs 84.50,"['bigbasket Wet Wipes are made from finest quality material which gives it a distinct honey comb look. Ingredients used in these wipes are absolutely safe and free from harmful chemicals like paraben and alcohol. bigbasket Wet Wipes come in three different fragrances Fresh, Sea Breeze and Cherry. These Wipes have aloe vera as key ingredient which makes it the best choice for baby hygiene, make-up remover, sanitizing your face and hand after a long drive, sports or any other situation where you need a quick hygiene solution.']"
Baby Baby Powder,Himalaya Baby,400 g,Rs 200,['Himalayas Baby Powder eliminates dryness and keeps babys skin cool and comfortable.']
Baby Powder,Johnson's,50 g,Rs 38,"['The Johnsons Baby Powder is a mild and skin friendly powder formulated specially to suit infants fragile skin. This is clinically confirmed to be safe and tender on your cute ones skin. You can utilize this Baby Powder any time; after bathing, nappy change or before sleeping.']"
 Cerelac Fortified Baby Cereal With Milk,Nestle ,Wheat-Rice Mixed Veg - From 10 Months,Rs 242,"['Nestle Cerelac Fortified Baby Cereal with Milk, Wheat-Rice Mixed Veg is a complementary food for babies from 10 months onwards. While infants and children have higher requirements of nutrients than adults, 2 serves of Cerelac Wheat-Rice Mixed Veg Cereal provides 99% of a baby’s daily need of iron. Also a source of 17 important nutrients including vitamins and minerals, Cerelac Wheat-Rice Mixed Veg Cereal is free from added colours, flavours and preservatives.Nestle develops infant nutrition products backed by evolving science and research. Innovation has been at the heart of Nestle since its beginning.\xa0Important Notice: Mother’s milk is best for your baby.\xa0Safety Warnings: Infant food shall be introduced only (after the age of 6 months up to the age of two years). Infant food should be used only on the advice of a health worker as to the need for its use and the proper method of its use. Infant food is not the sole source of nourishment for an infant. Use prepared feed within half an hour otherwise microbial deterioration may set in. Discard unused feed.']"
