Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Recipe Paste - Ginger & Garlic,Mother's Recipe,200 g Pouch,Rs 43.20,['Mothers Recipe contains one of the most necessary ingredients in Indian cuisines. It guarantees that the paste comes to you in its tastiest form. Enjoy having the taste of mothers made Ginger & Garlic Paste.']
Mustard Oil,Patanjali,1 L Bottle,Rs 130,"['Mustard Oil refers to cold press extraction process for taking out oil from the seeds. Oil from seeds is extracted in kohlus. In this process, seeds are crushed at a low temperature so natural properties, antioxidants and essential oils are retained in the oil.']"
 Basmati Rice - Rozana Gold,Daawat ,5 kg Pouch,Rs 409,"['Daawat Rozana Gold is the finest Basmati Rice in the mid-price affordable segment. Rozana Gold has 3/4th length of the basmati grains It is specially processed for daily cooking across a multitude of regular dishes, a perfect fit for every day consumption. It promises a sweet taste and rich aroma as each grain is naturally aged.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Royal Phool Makhana,bb Royal,100 g,Rs 126,"['Phool Makhana or popped lotus seeds is an organic non-cereal nutritious food which is normally found in the stagnant water of lakes, tanks, ponds and wetlands. This is normally used to make makhana kheer, a sweet dish which is commonly consumed after fasting. Although some prefer to eat it raw or boiled, mostly it is used as an ingredient in Indian recipes.']"
Filtered Groundnut Oil,Safal,1 L pouch,Rs 159,['Safal refined oil includes heart friendly MUFA that assists lowering the levels of dreadful cholesterol and helps rising good cholesterol level in blood. It is also rich in monounsaturated and polyunsaturated fats which makes it a healthy option for your kitchen. It is filled in most hygienic conditions and it keeps the natural flavor of groundnuts and makes your food delicious and strong.']
Popular Masoor Dal,bb Popular,1 kg Pouch,Rs 115,['Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Royal Roasted Sooji/Rava,bb Royal,1 kg,Rs 75,"['This a roasted form of rava which is being used for making Upma, Halwa.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Tasty - Pro Fitness Conscious Edible Oil,Saffola,1 L Pouch,Rs 120,"['When you do so much to take care of your family’s fitness, is your oil working hard enough for you? Complement your fitness efforts with healthy choices! Saffola Tasty blended cooking oil absorbs up to 17% lesser fat as compared to other single seed oils, hence making it the right choice of the Fitness Conscious.Saffola Tasty, Pro Fitness Conscious Edible Oil brings together the benefits of Losorb & Multiseed technology, which adds back to your health efforts and gives you the best of two oils in one, thus helping you achieve the intake of all kinds of fatty acids like MUFA & PUFA. Saffola Tasty cooking oil is enriched with Vitamin A, D which are good for the Immune system and bone health.']"
Royal Sooji Barik/ Chiroti,bb Royal,500 g Pouch,Rs 29,"['Chiroti Sooji contains got high protein ratio and is utilized in making pancakes, halwa, idli, upama, infant food, uttapam and many more tasty recipes. There are a variety of dishes which can be completed out of chiroti sooji like Obbattu, roti, Karchikai, etc. Chiroti Sooji is very excellent for health. Chiroti Sooji contains various health benefits and is simple to digest. Different types of dishes can be prepared out from it.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Powder - Turmeric,Everest,500 g Pouch,Rs 135,"['Haldi is the grand ingredient that makes kings out of all Indian dishes. A staple in India cuisine, this spice can add flavour, aroma and texture to any and every dish. Everest is a brand that is known for its various spices and condiments. Its turmeric powder is a high quality one that can be found in leading stores.']"
Popular New Rice - Sona Masoori,bb Popular,1 kg,Rs 53,"['Sona Masoori Rice is a medium-grain rice, cultivated mainly in the Indian states of Andhra Pradesh. It is healthy, lightweight and has a delicious aroma. It is easy to cook and tastes great when paired with curries and gravies.']"
Royal Raisins/Kishmish - Indian,bb Royal,200 g Pouch,Rs 80,"['Indian Raisins are obtained by drying grapes in the sun or in mechanical driers, which turns fresh grapes into brown coloured raisins. Raisins come with loads of health benefits; however, they are rich in calories & sugars. It is a fine source of the B-complex vitamins B3, B2, B1, B6, and contain tiny amounts of Vitamin C, E & K. It is a dense supply of minerals like calcium, iron, manganese, potassium, magnesium copper, zinc, fluoride and boron.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Popular Cumin/Jeera - Whole,bb Popular,200 g,Rs 56,"['Jeera is an ordinary ingredient which gives flavour to various cuisines. Apart from adding taste to a dish, it contains got health benefits too. It is a flavour which gives a strong, unique and soothing fragrance. These are wealthy in Vitamin C and contain antifungal properties.']"
Royal Fenugreek/Methi,bb Royal,200 g,Rs 36,"['Used as a major spice in India, the methi or Fenugreek is a plant that is native to Southern Europe and Asia. BB Royal brings you the finest selection of methi seeds, which are known for its immense health benefits. These seeds are bitter in taste but lose their bitterness when roasted a little. Loaded with health benefits, the methi seeds are hygienically packed to ensure they retain their natural goodness and aroma.']"
Royal Bay Leaf/Tej Patta,bb Royal,50 g,Rs 22,"['Bay leaf, commonly known as Tej Patta in India, is a sweet-smelling leaf from the evergreen bay laurel tree, native to the Mediterranean. It is the majority broadly used in cooking and preparing perfumes. The Indian bay leaf is essentially a three veined leaf which is elliptical, smooth, pointed and tough.\xa0These leaves are spicy and contain a sharp, bitter taste. Their taste and fragrance are somewhat like the cinnamon bark but slightly milder. They are utilized in fresh, dried or powdered form. The oil took out from bay leaves; called bay leaf oil includes medicinal properties and is utilized to treat several ailments.']"
Royal Idli - Sooji,bb Royal,2 kg Pouch,Rs 92,"['BB Royal is our in house premium brand of the finest staples sourced right from the best farms and produce centers in order to get you good quality at competitive prices. Every product is carefully selected by experienced and technically competent merchandisers, cleaned and packed at our hygienic facilities in food grade plastic and sold to you at the most competitive prices in the market.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Royal Organic - Raisin/Kismis,bb Royal,200 g,Rs 156,"['The organic kismis are preserved and dried version of grapes. It is fine for the health. It can give relief from constipation, anemia, acidosis, fever. It is free from synthetic chemicals and pesticides.']"
Atta - Chakki Fresh,Pillsbury,5 kg Pouch,Rs 240,"['Pillsbury Chakki Fresh Atta is 100 percent whole wheat grain atta with fibre - which is important for a healthy digestive system - natural ingredient for overall health and vitality, plus iron, which acts as a carrier of oxygen in the body. It provides consumers with a deliciously soft rotis.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Royal Plain Puffed Rice/Murmure,bb Royal,500 g Pouch,Rs 78,"['BB Royal is our in house premium brand of the finest staples sourced right from the best farms and produce centers in order to get you good quality at competitive prices. Every product is carefully selected by experienced and technically competent merchandisers, cleaned and packed at our hygienic facilities in food grade plastic and sold to you at the most competitive prices in the market.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Royal Organic - Idly/Idli Rice,bb Royal,2 kg,Rs 146,"['Idli Rice is a good supply of proteins and carbohydrates. It is nutritious as it is a rich supply of fibers and is simple to healthy and digests. They are light and it can make in jiffy with minimum ingredients. It makes smooth, flaky rice flour idli taste delicious with any sambar, chutney or even podi. It is free from synthetic chemicals and pesticides.']"
Shudhi - Coconut Oil,Kpl,500 ml Pouch,Rs 144.40,"[""KPL Shudhi Coconut Oil keeps against insulin resistance, reducing the danger of type 2 diabetes. It is also showed to speed up metabolism. It is a mixture of natural fatty acids identified to be heart's most excellent friend. The similar fatty acids including anti microbial properties may also benefit digestive disorders.""]"
Royal Avalakki - Medium,bb Royal,1 kg,Rs 75,"[""Avalakki, also known as compressed rice or beaten rice, as the name recommends are flakes completed by flattening dehisced rice. These are rigid, bland-tasting, white grains that make softer and tend to swell up to twice their size when soaked in water. Avalakki considered strong because it doesn't include any cholesterol and saturated fat. With less sodium content, compressed rice is a strong choice of calorie. It is normally used for making breakfast dishes, which is always a strong choice. Avalakki is usually soaked in water as they soften and can be inspired with milk and sugar or cooked to create poha, desserts, upma. It can also be fried to create delicious snacks.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/""]"
